tube_assembly_id|item|component|quantity
TA-08171|component_id_3|C-1631|1 
TA-08171|component_id_4|C-1652|1 
TA-08172|component_id_1|C-1624|2 
TA-08172|component_id_2|C-1631|2 
TA-08173|component_id_1|C-1624|1 
TA-08173|component_id_2|C-1625|1 
TA-08173|component_id_3|C-1631|1 
TA-08173|component_id_4|C-1652|1 
TA-08174|component_id_1|C-1838|1 
TA-08175|component_id_1|C-0448|2 
TA-08175|component_id_2|C-0449|2 
TA-08176|component_id_1|C-1925|1 
TA-08177|component_id_1|C-1624|2 
TA-08177|component_id_2|C-1631|2 
TA-08178|component_id_1|C-1625|1 
TA-08178|component_id_2|C-1632|1 
TA-08178|component_id_3|C-1642|1 
TA-08179|component_id_1|C-1625|1 
TA-08179|component_id_2|C-1632|1 
TA-08179|component_id_3|C-1642|1 
TA-08180|component_id_1|C-0077|1 
TA-08180|component_id_2|C-0078|1 
TA-08181|component_id_1|C-1779|1 
TA-08181|component_id_2|C-1781|1 
TA-08182|component_id_1|C-1781|2 
TA-08183|component_id_1|C-1326|1 
TA-08183|component_id_2|C-1792|1 
TA-08184|component_id_1|C-1792|2 
TA-08185|component_id_1|C-0417|1 
TA-08185|component_id_2|C-0418|1 
TA-08187|component_id_1|C-1624|2 
TA-08187|component_id_2|C-1631|2 
TA-08188|component_id_1|C-1625|1 
TA-08188|component_id_2|C-1632|1 
TA-08188|component_id_3|C-1642|1 
TA-08189|component_id_1|C-1624|2 
TA-08189|component_id_2|C-1631|2 
TA-08190|component_id_1|C-1624|2 
TA-08190|component_id_2|C-1631|2 
TA-08192|component_id_1|C-1623|1 
TA-08192|component_id_2|C-1630|1 
TA-08192|component_id_3|C-2008|1 
TA-08193|component_id_1|C-1623|1 
TA-08193|component_id_2|C-1630|1 
TA-08193|component_id_3|C-2008|1 
TA-08194|component_id_1|C-1621|2 
TA-08194|component_id_2|C-1628|2 
TA-08195|component_id_1|C-1622|1 
TA-08195|component_id_2|C-1629|1 
TA-08195|component_id_3|C-1639|1 
TA-08196|component_id_1|C-1621|2 
TA-08196|component_id_2|C-1628|2 
TA-08197|component_id_1|C-1621|2 
TA-08197|component_id_2|C-1628|2 
TA-08201|component_id_1|C-1838|1 
TA-08202|component_id_1|C-1838|1 
TA-08203|component_id_1|C-1624|2 
TA-08203|component_id_2|C-0051|2 
TA-08204|component_id_1|C-1624|2 
TA-08204|component_id_2|C-0051|2 
TA-08205|component_id_1|C-1624|1 
TA-08205|component_id_2|C-1641|1 
TA-08205|component_id_3|C-0051|1 
TA-08206|component_id_1|C-1628|2 
TA-08206|component_id_2|C-2030|2 
TA-08207|component_id_1|C-1628|2 
TA-08207|component_id_2|C-2030|2 
TA-08208|component_id_1|C-1848|2 
TA-08208|component_id_2|C-0001|2 
TA-08210|component_id_1|C-0892|2 
TA-08211|component_id_1|C-1511|1 
TA-08211|component_id_2|C-1595|1 
TA-08211|component_id_3|C-0031|1 
TA-08211|component_id_4|C-0690|1 
TA-08211|component_id_5|C-0894|1 
TA-08212|component_id_1|C-1621|2 
TA-08212|component_id_2|C-1628|2 
TA-08213|component_id_1|C-0165|1 
TA-08214|component_id_1|C-0165|1 
TA-08215|component_id_1|C-1845|2 
TA-08215|component_id_2|C-1846|2 
TA-08216|component_id_1|C-1650|1 
TA-08216|component_id_2|C-0747|1 
TA-08217|component_id_1|C-1623|1 
TA-08217|component_id_2|C-1630|1 
TA-08217|component_id_3|C-1640|1 
TA-08218|component_id_1|C-1623|1 
TA-08218|component_id_2|C-1630|1 
TA-08218|component_id_3|C-1640|1 
TA-08219|component_id_1|C-1623|1 
TA-08219|component_id_2|C-1630|1 
TA-08219|component_id_3|C-1640|1 
TA-08220|component_id_1|C-1623|2 
TA-08220|component_id_2|C-1630|2 
TA-08221|component_id_1|C-1623|1 
TA-08221|component_id_2|C-1630|1 
TA-08221|component_id_3|C-0211|1 
TA-08222|component_id_1|C-0838|1 
TA-08222|component_id_2|C-0341|1 
TA-08222|component_id_3|C-0631|1 
TA-08222|component_id_4|C-0691|1 
TA-08223|component_id_1|C-1832|1 
TA-08223|component_id_2|C-0687|1 
TA-08223|component_id_3|C-0692|1 
TA-08223|component_id_4|C-0693|1 
TA-08224|component_id_1|C-1595|1 
TA-08224|component_id_2|C-0184|1 
TA-08224|component_id_3|C-0185|1 
TA-08224|component_id_4|C-0694|1 
TA-08224|component_id_5|C-0695|1 
TA-08225|component_id_1|C-1625|1 
TA-08225|component_id_2|C-1632|1 
TA-08225|component_id_3|C-1995|1 
TA-08226|component_id_1|C-1621|2 
TA-08226|component_id_2|C-1628|2 
TA-08227|component_id_1|C-1243|2 
TA-08227|component_id_2|C-1244|2 
TA-08228|component_id_1|C-1621|2 
TA-08228|component_id_2|C-1628|2 
TA-08229|component_id_1|C-1621|2 
TA-08229|component_id_2|C-1628|2 
TA-08230|component_id_1|C-1621|2 
TA-08230|component_id_2|C-1628|2 
TA-08231|component_id_1|C-1621|2 
TA-08231|component_id_2|C-1628|2 
TA-08232|component_id_1|C-1845|2 
TA-08232|component_id_2|C-1846|2 
TA-08233|component_id_1|C-1845|2 
TA-08233|component_id_2|C-1846|2 
TA-08234|component_id_1|C-1845|2 
TA-08234|component_id_2|C-1846|2 
TA-08236|component_id_1|C-1621|2 
TA-08236|component_id_2|C-1628|2 
TA-08237|component_id_1|C-1642|2 
TA-08239|component_id_1|C-1848|2 
TA-08239|component_id_2|C-0001|2 
TA-08240|component_id_1|C-0074|2 
TA-08242|component_id_1|C-1639|2 
TA-08243|component_id_1|C-1639|2 
TA-08244|component_id_1|C-1625|1 
TA-08244|component_id_2|C-1632|1 
TA-08245|component_id_1|C-1625|1 
TA-08245|component_id_2|C-1632|1 
TA-08247|component_id_1|C-0562|1 
TA-08248|component_id_1|C-1622|1 
TA-08248|component_id_2|C-1629|1 
TA-08248|component_id_3|C-1639|1 
TA-08249|component_id_1|C-1622|1 
TA-08249|component_id_2|C-1629|1 
TA-08249|component_id_3|C-1639|1 
TA-08250|component_id_1|C-1622|2 
TA-08250|component_id_2|C-1629|2 
TA-08251|component_id_1|C-1621|2 
TA-08251|component_id_2|C-1628|2 
TA-08252|component_id_1|C-1623|2 
TA-08252|component_id_2|C-1630|2 
TA-08253|component_id_1|C-1625|1 
TA-08253|component_id_2|C-1632|1 
TA-08253|component_id_3|C-1843|1 
TA-08254|component_id_1|C-1621|2 
TA-08254|component_id_2|C-1628|2 
TA-08255|component_id_1|C-0180|2 
TA-08256|component_id_1|C-0180|2 
TA-08257|component_id_1|C-1628|2 
TA-08257|component_id_2|C-0578|2 
TA-08258|component_id_1|C-1625|2 
TA-08258|component_id_2|C-1632|2 
TA-08259|component_id_1|C-1624|2 
TA-08259|component_id_2|C-1631|2 
TA-08259|component_id_3|C-0697|1 
TA-08259|component_id_4|C-0755|1 
TA-08260|component_id_1|C-0385|1 
TA-08261|component_id_1|C-1625|1 
TA-08261|component_id_2|C-1632|1 
TA-08262|component_id_1|C-1845|2 
TA-08262|component_id_2|C-1846|2 
TA-08263|component_id_1|C-1468|1 
TA-08263|component_id_2|C-1474|1 
TA-08264|component_id_1|C-1623|2 
TA-08264|component_id_2|C-1630|2 
TA-08265|component_id_1|C-1641|2 
TA-08266|component_id_1|C-1624|2 
TA-08266|component_id_2|C-1631|2 
TA-08267|component_id_1|C-1624|2 
TA-08267|component_id_2|C-1631|2 
TA-08268|component_id_1|C-1626|1 
TA-08268|component_id_2|C-1633|1 
TA-08268|component_id_3|C-1643|1 
TA-08269|component_id_1|C-1625|1 
TA-08269|component_id_2|C-1632|1 
TA-08269|component_id_3|C-1642|1 
TA-08270|component_id_1|C-0444|1 
TA-08270|component_id_2|C-0445|1 
TA-08270|component_id_3|C-1479|1 
TA-08271|component_id_1|C-0444|1 
TA-08271|component_id_2|C-0445|1 
TA-08271|component_id_3|C-1479|1 
TA-08272|component_id_1|C-1717|1 
TA-08273|component_id_1|C-0245|1 
TA-08274|component_id_1|C-0245|1 
TA-08275|component_id_1|C-1243|2 
TA-08275|component_id_2|C-1244|2 
TA-08278|component_id_1|C-1621|2 
TA-08278|component_id_2|C-1628|2 
TA-08279|component_id_1|C-1642|2 
TA-08280|component_id_1|C-1642|2 
TA-08281|component_id_1|C-0562|1 
TA-08282|component_id_1|C-1622|1 
TA-08282|component_id_2|C-1629|1 
TA-08282|component_id_3|C-0126|1 
TA-08284|component_id_1|C-1561|2 
TA-08287|component_id_1|C-1642|1 
TA-08287|component_id_2|C-2032|1 
TA-08288|component_id_1|C-1623|2 
TA-08288|component_id_2|C-1630|2 
TA-08289|component_id_1|C-1623|2 
TA-08289|component_id_2|C-1630|2 
TA-08290|component_id_1|C-1623|2 
TA-08290|component_id_2|C-1630|2 
TA-08291|component_id_1|C-1623|2 
TA-08291|component_id_2|C-1630|2 
TA-08292|component_id_1|C-1622|2 
TA-08292|component_id_2|C-1660|2 
TA-08293|component_id_1|C-1622|2 
TA-08293|component_id_2|C-1660|2 
TA-08294|component_id_1|C-1622|2 
TA-08294|component_id_2|C-1660|2 
TA-08295|component_id_1|C-1622|2 
TA-08295|component_id_2|C-1660|2 
TA-08296|component_id_1|C-1622|2 
TA-08296|component_id_2|C-1660|2 
TA-08297|component_id_1|C-1622|2 
TA-08297|component_id_2|C-1660|2 
TA-08298|component_id_1|C-1420|2 
TA-08298|component_id_2|C-1421|2 
TA-08299|component_id_1|C-1641|1 
TA-08299|component_id_2|C-1897|1 
TA-08300|component_id_1|C-1621|3 
TA-08300|component_id_2|C-1628|2 
TA-08301|component_id_1|C-1623|1 
TA-08301|component_id_2|C-1630|1 
TA-08301|component_id_3|C-1647|1 
TA-08302|component_id_1|C-1623|1 
TA-08302|component_id_2|C-1630|1 
TA-08302|component_id_3|C-1647|1 
TA-08303|component_id_1|C-1621|2 
TA-08303|component_id_2|C-1628|2 
TA-08304|component_id_1|C-1621|2 
TA-08304|component_id_2|C-1628|2 
TA-08305|component_id_1|C-0071|1 
TA-08305|component_id_2|C-0618|1 
TA-08306|component_id_1|C-1622|1 
TA-08306|component_id_2|C-1629|1 
TA-08306|component_id_3|C-1639|1 
TA-08307|component_id_1|C-1622|1 
TA-08307|component_id_2|C-1629|1 
TA-08307|component_id_3|C-1639|1 
TA-08308|component_id_1|C-1624|2 
TA-08308|component_id_2|C-1631|2 
TA-08309|component_id_1|C-1621|2 
TA-08309|component_id_2|C-1628|2 
TA-08310|component_id_1|C-1624|2 
TA-08310|component_id_2|C-1631|2 
TA-08311|component_id_1|C-1624|2 
TA-08311|component_id_2|C-1631|2 
TA-08312|component_id_1|C-1624|2 
TA-08312|component_id_2|C-1631|2 
TA-08313|component_id_1|C-1622|2 
TA-08313|component_id_2|C-1629|2 
TA-08314|component_id_1|C-1622|2 
TA-08314|component_id_2|C-1629|2 
TA-08315|component_id_1|C-1624|2 
TA-08315|component_id_2|C-1631|2 
TA-08316|component_id_1|C-1624|2 
TA-08316|component_id_2|C-1631|2 
TA-08317|component_id_1|C-1622|2 
TA-08317|component_id_2|C-1629|2 
TA-08318|component_id_1|C-1243|1 
TA-08318|component_id_2|C-1244|1 
TA-08319|component_id_1|C-1621|1 
TA-08319|component_id_2|C-1628|1 
TA-08319|component_id_3|C-1638|1 
TA-08320|component_id_1|C-0199|1 
TA-08322|component_id_1|C-1866|1 
TA-08322|component_id_2|C-1867|1 
TA-08323|component_id_1|C-1425|1 
TA-08324|component_id_1|C-1425|1 
TA-08330|component_id_1|C-1623|2 
TA-08330|component_id_2|C-1630|2 
TA-08331|component_id_1|C-1623|2 
TA-08331|component_id_2|C-1630|2 
TA-08333|component_id_1|C-0365|1 
TA-08334|component_id_1|C-1620|2 
TA-08334|component_id_2|C-1627|2 
TA-08335|component_id_1|C-1312|2 
TA-08336|component_id_1|C-1312|2 
TA-08337|component_id_1|C-1409|1 
TA-08337|component_id_2|C-1592|1 
TA-08338|component_id_1|C-0423|1 
TA-08338|component_id_2|C-1233|1 
TA-08339|component_id_1|C-1621|1 
TA-08339|component_id_2|C-1628|1 
TA-08339|component_id_3|C-1638|1 
TA-08340|component_id_1|C-1621|1 
TA-08340|component_id_2|C-1628|1 
TA-08340|component_id_3|C-1638|1 
TA-08341|component_id_1|C-1420|2 
TA-08341|component_id_2|C-1421|2 
TA-08342|component_id_1|C-1495|1 
TA-08342|component_id_2|C-1901|1 
TA-08343|component_id_1|C-1624|1 
TA-08343|component_id_2|C-1631|1 
TA-08343|component_id_3|C-1641|1 
TA-08344|component_id_1|C-1624|1 
TA-08344|component_id_2|C-1631|1 
TA-08344|component_id_3|C-1641|1 
TA-08345|component_id_1|C-0470|1 
TA-08345|component_id_2|C-0472|1 
TA-08346|component_id_1|C-0470|1 
TA-08346|component_id_2|C-0472|1 
TA-08347|component_id_1|C-1781|2 
TA-08348|component_id_1|C-1781|2 
TA-08349|component_id_1|C-1779|1 
TA-08349|component_id_2|C-1781|1 
TA-08350|component_id_1|C-1779|1 
TA-08350|component_id_2|C-1781|1 
TA-08351|component_id_1|C-1792|2 
TA-08352|component_id_1|C-1792|2 
TA-08353|component_id_1|C-1781|2 
TA-08354|component_id_1|C-1781|2 
TA-08355|component_id_1|C-1779|1 
TA-08355|component_id_2|C-1781|1 
TA-08356|component_id_1|C-1779|1 
TA-08356|component_id_2|C-1781|1 
TA-08357|component_id_1|C-1624|1 
TA-08357|component_id_2|C-1654|1 
TA-08357|component_id_3|C-1758|1 
TA-08358|component_id_1|C-1624|1 
TA-08358|component_id_2|C-1654|1 
TA-08358|component_id_3|C-1758|1 
TA-08359|component_id_1|C-1243|2 
TA-08359|component_id_2|C-1244|2 
TA-08360|component_id_1|C-1243|2 
TA-08360|component_id_2|C-1244|2 
TA-08361|component_id_1|C-0444|2 
TA-08361|component_id_2|C-0445|2 
TA-08362|component_id_1|C-0444|2 
TA-08362|component_id_2|C-0445|2 
TA-08363|component_id_1|C-1624|2 
TA-08363|component_id_2|C-1631|2 
TA-08364|component_id_1|C-1624|2 
TA-08364|component_id_2|C-1631|2 
TA-08365|component_id_1|C-1624|2 
TA-08365|component_id_2|C-1631|2 
TA-08366|component_id_1|C-1624|2 
TA-08366|component_id_2|C-1631|2 
TA-08367|component_id_1|C-1624|2 
TA-08367|component_id_2|C-1631|2 
TA-08368|component_id_1|C-1641|2 
TA-08369|component_id_1|C-1624|2 
TA-08369|component_id_2|C-1631|2 
TA-08370|component_id_1|C-1624|1 
TA-08370|component_id_2|C-1631|1 
TA-08370|component_id_3|C-1641|1 
TA-08371|component_id_1|C-1624|2 
TA-08371|component_id_2|C-1631|2 
TA-08372|component_id_1|C-1845|2 
TA-08372|component_id_2|C-1846|2 
TA-08373|component_id_1|C-1621|1 
TA-08373|component_id_2|C-1628|1 
TA-08373|component_id_3|C-1638|1 
TA-08374|component_id_1|C-1622|1 
TA-08374|component_id_2|C-1629|1 
TA-08374|component_id_3|C-1639|1 
TA-08375|component_id_1|C-1995|1 
TA-08375|component_id_2|C-0498|1 
TA-08375|component_id_3|C-0700|1 
TA-08376|component_id_1|C-2005|1 
TA-08376|component_id_2|C-0628|1 
TA-08376|component_id_3|C-0701|1 
TA-08377|component_id_1|C-1641|1 
TA-08377|component_id_2|C-0628|1 
TA-08378|component_id_1|C-1406|1 
TA-08378|component_id_2|C-1641|1 
TA-08379|component_id_1|C-1622|1 
TA-08379|component_id_2|C-1629|1 
TA-08379|component_id_3|C-0709|1 
TA-08380|component_id_1|C-0444|2 
TA-08380|component_id_2|C-0445|2 
TA-08381|component_id_1|C-0101|2 
TA-08381|component_id_2|C-0102|2 
TA-08382|component_id_1|C-0101|2 
TA-08382|component_id_2|C-0102|2 
TA-08383|component_id_1|C-0101|2 
TA-08383|component_id_2|C-0102|2 
TA-08384|component_id_1|C-1624|1 
TA-08384|component_id_2|C-1631|1 
TA-08384|component_id_3|C-1641|1 
TA-08385|component_id_1|C-1624|1 
TA-08385|component_id_2|C-1631|1 
TA-08385|component_id_3|C-1641|1 
TA-08386|component_id_1|C-1624|1 
TA-08386|component_id_2|C-1631|1 
TA-08386|component_id_3|C-1641|1 
TA-08387|component_id_1|C-1621|1 
TA-08387|component_id_2|C-1628|1 
TA-08387|component_id_3|C-1638|1 
TA-08388|component_id_1|C-1621|1 
TA-08388|component_id_2|C-1628|1 
TA-08388|component_id_3|C-1638|1 
TA-08390|component_id_1|C-0180|2 
TA-08391|component_id_1|C-0180|2 
TA-08392|component_id_1|C-0180|2 
TA-08393|component_id_1|C-0180|2 
TA-08394|component_id_1|C-1629|2 
TA-08394|component_id_2|C-2029|2 
TA-08395|component_id_1|C-1629|2 
TA-08395|component_id_2|C-2029|2 
TA-08396|component_id_1|C-1629|2 
TA-08396|component_id_2|C-2029|2 
TA-08397|component_id_1|C-1630|2 
TA-08397|component_id_2|C-0095|2 
TA-08398|component_id_1|C-1623|2 
TA-08398|component_id_2|C-1630|2 
TA-08399|component_id_1|C-1629|2 
TA-08399|component_id_2|C-2029|2 
TA-08400|component_id_1|C-1622|2 
TA-08400|component_id_2|C-1629|2 
TA-08401|component_id_1|C-1622|2 
TA-08401|component_id_2|C-1629|2 
TA-08402|component_id_1|C-1622|2 
TA-08402|component_id_2|C-1629|2 
TA-08403|component_id_1|C-1624|2 
TA-08403|component_id_2|C-1631|2 
TA-08404|component_id_1|C-1624|2 
TA-08404|component_id_2|C-1631|2 
TA-08405|component_id_1|C-1621|2 
TA-08405|component_id_2|C-1628|2 
TA-08406|component_id_1|C-1312|2 
TA-08407|component_id_1|C-1312|2 
TA-08408|component_id_1|C-1312|2 
TA-08409|component_id_1|C-1312|2 
TA-08410|component_id_1|C-1218|1 
TA-08410|component_id_2|C-1758|1 
TA-08411|component_id_1|C-1218|1 
TA-08411|component_id_2|C-1758|1 
TA-08412|component_id_1|C-1625|2 
TA-08412|component_id_2|C-1632|2 
TA-08413|component_id_1|C-1625|2 
TA-08413|component_id_2|C-1632|2 
TA-08418|component_id_1|C-1420|2 
TA-08418|component_id_2|C-1421|2 
TA-08419|component_id_1|C-1420|2 
TA-08419|component_id_2|C-1421|2 
TA-08420|component_id_1|C-1420|2 
TA-08420|component_id_2|C-1421|2 
TA-08421|component_id_1|C-1646|2 
TA-08422|component_id_1|C-1420|2 
TA-08422|component_id_2|C-1421|2 
TA-08423|component_id_1|C-1420|2 
TA-08423|component_id_2|C-1421|2 
TA-08424|component_id_1|C-1621|1 
TA-08424|component_id_2|C-1628|1 
TA-08424|component_id_3|C-1870|1 
TA-08425|component_id_1|C-1624|2 
TA-08425|component_id_2|C-1631|2 
TA-08426|component_id_1|C-1625|1 
TA-08426|component_id_2|C-1632|1 
TA-08427|component_id_1|C-1243|2 
TA-08427|component_id_2|C-1244|2 
TA-08428|component_id_1|C-1625|2 
TA-08428|component_id_2|C-1632|2 
TA-08429|component_id_1|C-1625|2 
TA-08429|component_id_2|C-1632|2 
TA-08430|component_id_1|C-1621|2 
TA-08430|component_id_2|C-1628|2 
TA-08431|component_id_1|C-1621|2 
TA-08431|component_id_2|C-1628|2 
TA-08432|component_id_1|C-1625|1 
TA-08432|component_id_2|C-1632|1 
TA-08432|component_id_3|C-0157|1 
TA-08433|component_id_1|C-0365|1 
TA-08434|component_id_1|C-1622|2 
TA-08434|component_id_2|C-1629|2 
TA-08435|component_id_1|C-1623|2 
TA-08435|component_id_2|C-1630|2 
TA-08436|component_id_1|C-1622|2 
TA-08436|component_id_2|C-1629|2 
TA-08437|component_id_1|C-1624|1 
TA-08437|component_id_2|C-1631|1 
TA-08437|component_id_3|C-1910|1 
TA-08438|component_id_1|C-1624|1 
TA-08438|component_id_2|C-1631|1 
TA-08438|component_id_3|C-1910|1 
TA-08439|component_id_1|C-1649|2 
TA-08440|component_id_1|C-1623|1 
TA-08440|component_id_2|C-1630|1 
TA-08440|component_id_3|C-1640|1 
TA-08441|component_id_1|C-1623|1 
TA-08441|component_id_2|C-1630|1 
TA-08441|component_id_3|C-1640|1 
TA-08445|component_id_1|C-1621|1 
TA-08445|component_id_2|C-1628|1 
TA-08445|component_id_3|C-1638|1 
TA-08446|component_id_1|C-1621|1 
TA-08446|component_id_2|C-1628|1 
TA-08446|component_id_3|C-1638|1 
TA-08447|component_id_1|C-1626|2 
TA-08447|component_id_2|C-1633|2 
TA-08448|component_id_1|C-1626|2 
TA-08448|component_id_2|C-1633|2 
TA-08449|component_id_1|C-1625|1 
TA-08449|component_id_2|C-1632|1 
TA-08449|component_id_3|C-1642|1 
TA-08450|component_id_1|C-1889|2 
TA-08451|component_id_1|C-1845|2 
TA-08451|component_id_2|C-1846|2 
TA-08452|component_id_1|C-1845|2 
TA-08452|component_id_2|C-1846|2 
TA-08453|component_id_1|C-1845|2 
TA-08453|component_id_2|C-1846|2 
TA-08454|component_id_1|C-1845|2 
TA-08454|component_id_2|C-1846|2 
TA-08455|component_id_1|C-1845|2 
TA-08455|component_id_2|C-1846|2 
TA-08456|component_id_1|C-0597|1 
TA-08456|component_id_2|C-0704|1 
TA-08457|component_id_1|C-0597|1 
TA-08457|component_id_2|C-0705|1 
TA-08458|component_id_1|C-1243|2 
TA-08458|component_id_2|C-1244|2 
TA-08459|component_id_1|C-1625|1 
TA-08459|component_id_2|C-1632|1 
TA-08459|component_id_3|C-0616|1 
TA-08460|component_id_1|C-1625|1 
TA-08460|component_id_2|C-1632|1 
TA-08460|component_id_3|C-0616|1 
TA-08461|component_id_1|C-1630|2 
TA-08461|component_id_2|C-0095|2 
TA-08462|component_id_1|C-1630|2 
TA-08462|component_id_2|C-0095|2 
TA-08463|component_id_1|C-1630|2 
TA-08463|component_id_2|C-0095|2 
TA-08464|component_id_1|C-1630|2 
TA-08464|component_id_2|C-0095|2 
TA-08465|component_id_1|C-1536|1 
TA-08465|component_id_2|C-1625|2 
TA-08465|component_id_3|C-1632|2 
TA-08466|component_id_1|C-1536|1 
TA-08466|component_id_2|C-1625|2 
TA-08466|component_id_3|C-1632|2 
TA-08469|component_id_1|C-0676|1 
TA-08470|component_id_1|C-0676|1 
TA-08471|component_id_1|C-1555|1 
TA-08472|component_id_1|C-1555|1 
TA-08474|component_id_1|C-1621|2 
TA-08474|component_id_2|C-1628|2 
TA-08475|component_id_1|C-1621|2 
TA-08475|component_id_2|C-1628|2 
TA-08476|component_id_1|C-1621|1 
TA-08476|component_id_2|C-1661|1 
TA-08477|component_id_1|C-1621|1 
TA-08477|component_id_2|C-1661|1 
TA-08478|component_id_1|C-1788|1 
TA-08478|component_id_2|C-1792|1 
TA-08479|component_id_1|C-0418|2 
TA-08480|component_id_1|C-0417|1 
TA-08480|component_id_2|C-0418|1 
TA-08481|component_id_1|C-0417|1 
TA-08481|component_id_2|C-0418|1 
TA-08482|component_id_1|C-0417|1 
TA-08482|component_id_2|C-0418|1 
TA-08483|component_id_1|C-0417|1 
TA-08483|component_id_2|C-0418|1 
TA-08484|component_id_1|C-0043|1 
TA-08484|component_id_2|C-0074|1 
TA-08485|component_id_1|C-1701|1 
TA-08485|component_id_2|C-0043|1 
TA-08486|component_id_1|C-0043|1 
TA-08486|component_id_2|C-0074|1 
TA-08487|component_id_1|C-1701|1 
TA-08487|component_id_2|C-0043|1 
TA-08488|component_id_1|C-0418|2 
TA-08489|component_id_1|C-1781|2 
TA-08490|component_id_1|C-1628|2 
TA-08490|component_id_2|C-2030|2 
TA-08491|component_id_1|C-1625|1 
